id,X,Y,Z,o_X,o_Y,o_Z,skyangle,skytexture,source_node,dest_node,type,neigh_id,interp_id,
388,2.65,-4.107142857142858,0.064,1.5707963267948966,0.0,0.0,199.82572352669877,cumulus_10.exr_preview.png,48,49,interp,0,4,
389,2.65,-4.121428571428572,0.064,1.5707963267948966,0.0,0.0,110.77033118115376,clear_mountains_10.exr_preview.png,48,49,interp,0,5,
390,2.65,-4.135714285714286,0.064,1.5707963267948966,0.0,0.0,294.71258539327323,snowy_mountains_10.exr_preview.png,48,49,interp,0,6,
391,2.65,-4.035714285714286,0.064,1.5707963267948966,0.0,0.0,20.729433775264656,clear_10.exr_preview.png,48,133,interp,1,1,
392,2.65,-4.021428571428571,0.064,1.5707963267948966,0.0,0.0,9.99923537032319,cloudy_70.exr_preview.png,48,133,interp,1,2,
393,2.65,-4.007142857142857,0.064,1.5707963267948966,0.0,0.0,25.113740160048025,mars_70.exr_preview.png,48,133,interp,1,3,
394,2.65,-3.992857142857143,0.064,1.5707963267948966,0.0,0.0,259.0048201361589,hazy_mountains_70.exr_preview.png,48,133,interp,1,4,
395,2.65,-3.9785714285714286,0.064,1.5707963267948966,0.0,0.0,241.71532086367444,altocumulus_10.exr_preview.png,48,133,interp,1,5,
396,2.65,-3.9642857142857144,0.064,1.5707963267948966,0.0,0.0,94.51172117191628,altocumulus_10.exr_preview.png,48,133,interp,1,6,
397,2.65,-4.15,0.064,1.5707963267948966,0.0,0.0,199.57913800567067,mars_70.exr_preview.png,49,-1,self,-1,-1,
398,2.65,-4.164285714285715,0.064,1.5707963267948966,0.0,0.0,46.57458630548005,clear_mountains_70.exr_preview.png,49,134,interp,0,1,
399,2.65,-4.178571428571429,0.064,1.5707963267948966,0.0,0.0,356.0715335417572,cirrus_10.exr_preview.png,49,134,interp,0,2,
400,2.65,-4.192857142857143,0.064,1.5707963267948966,0.0,0.0,265.00610496352124,empty_5.exr_preview.png,49,134,interp,0,3,
401,2.65,-4.207142857142857,0.064,1.5707963267948966,0.0,0.0,143.20204131087905,cloudy_70.exr_preview.png,49,134,interp,0,4,
402,2.65,-4.2214285714285715,0.064,1.5707963267948966,0.0,0.0,165.78431142682615,mars_10.exr_preview.png,49,134,interp,0,5,
403,2.65,-4.235714285714286,0.064,1.5707963267948966,0.0,0.0,65.50753951764985,empty_70.exr_preview.png,49,134,interp,0,6,
404,2.65,-4.35,0.064,1.5707963267948966,0.0,0.0,57.83513407328419,empty_10.exr_preview.png,50,-1,self,-1,-1,
405,2.65,-4.364285714285714,0.064,1.5707963267948966,0.0,0.0,125.36210960654608,cloudy_10.exr_preview.png,50,51,interp,0,1,
406,2.65,-4.378571428571428,0.064,1.5707963267948966,0.0,0.0,134.1957004634981,above_ocean_70.exr_preview.png,50,51,interp,0,2,
407,2.65,-4.392857142857142,0.064,1.5707963267948966,0.0,0.0,261.78348599655345,cloudy_10.exr_preview.png,50,51,interp,0,3,
408,2.65,-4.4071428571428575,0.064,1.5707963267948966,0.0,0.0,112.0995988988576,snowy_mountains_10.exr_preview.png,50,51,interp,0,4,
409,2.65,-4.421428571428572,0.064,1.5707963267948966,0.0,0.0,350.4201184566476,cirrus_10.exr_preview.png,50,51,interp,0,5,
410,2.65,-4.435714285714286,0.064,1.5707963267948966,0.0,0.0,119.58015252498062,altocumulus_70.exr_preview.png,50,51,interp,0,6,
411,2.65,-4.335714285714285,0.064,1.5707963267948966,0.0,0.0,220.08249561877082,clear_10.exr_preview.png,50,134,interp,1,1,
412,2.65,-4.321428571428571,0.064,1.5707963267948966,0.0,0.0,88.92651004003177,above_ocean_10.exr_preview.png,50,134,interp,1,2,
413,2.65,-4.307142857142857,0.064,1.5707963267948966,0.0,0.0,354.4877493119106,above_ocean_10.exr_preview.png,50,134,interp,1,3,
414,2.65,-4.292857142857143,0.064,1.5707963267948966,0.0,0.0,264.5046903520047,empty_10.exr_preview.png,50,134,interp,1,4,
415,2.65,-4.2785714285714285,0.064,1.5707963267948966,0.0,0.0,27.655486214407293,clear_10.exr_preview.png,50,134,interp,1,5,
416,2.65,-4.264285714285714,0.064,1.5707963267948966,0.0,0.0,278.7047313732468,clear_10.exr_preview.png,50,134,interp,1,6,
417,2.65,-4.45,0.064,1.5707963267948966,0.0,0.0,87.77473291268383,snowy_mountains_30.exr_preview.png,51,-1,self,-1,-1,
418,2.65,-4.464285714285714,0.064,1.5707963267948966,0.0,0.0,93.40257349472857,cloudy_10.exr_preview.png,51,135,interp,0,1,
419,2.65,-4.478571428571429,0.064,1.5707963267948966,0.0,0.0,173.36014620119585,empty_10.exr_preview.png,51,135,interp,0,2,
420,2.65,-4.492857142857143,0.064,1.5707963267948966,0.0,0.0,355.6649146004806,snowy_mountains_10.exr_preview.png,51,135,interp,0,3,
421,2.65,-4.507142857142857,0.064,1.5707963267948966,0.0,0.0,235.49414422325322,clear_10.exr_preview.png,51,135,interp,0,4,
422,2.65,-4.521428571428571,0.064,1.5707963267948966,0.0,0.0,226.91979285684044,cumulus_70.exr_preview.png,51,135,interp,0,5,
423,2.65,-4.535714285714286,0.064,1.5707963267948966,0.0,0.0,5.982506580979066,cloudy_70.exr_preview.png,51,135,interp,0,6,
424,2.65,-4.65,0.064,1.5707963267948966,0.0,0.0,329.03081792782666,snowy_mountains_10.exr_preview.png,52,-1,self,-1,-1,
425,2.65,-4.635714285714286,0.064,1.5707963267948966,0.0,0.0,221.8810588137228,cloudy_70.exr_preview.png,52,135,interp,0,1,
426,2.65,-4.621428571428572,0.064,1.5707963267948966,0.0,0.0,282.84276154299215,cirrus_10.exr_preview.png,52,135,interp,0,2,
427,2.65,-4.607142857142858,0.064,1.5707963267948966,0.0,0.0,120.9652997276641,cirrus_10.exr_preview.png,52,135,interp,0,3,
428,2.65,-4.5928571428571425,0.064,1.5707963267948966,0.0,0.0,134.42005071253917,cloudy_10.exr_preview.png,52,135,interp,0,4,
429,2.65,-4.578571428571428,0.064,1.5707963267948966,0.0,0.0,311.8883246630348,cloudy_70.exr_preview.png,52,135,interp,0,5,
430,2.65,-4.564285714285714,0.064,1.5707963267948966,0.0,0.0,193.5840933583649,cloudy_70.exr_preview.png,52,135,interp,0,6,
431,2.55,-3.35,0.064,1.5707963267948966,0.0,0.0,265.50383219405853,hazy_mountains_70.exr_preview.png,53,-1,self,-1,-1,
432,2.5357142857142856,-3.35,0.064,1.5707963267948966,0.0,0.0,150.55041754739003,Hazy_mountains_10.exr_preview.png,53,56,interp,0,1,
433,2.5214285714285714,-3.35,0.064,1.5707963267948966,0.0,0.0,111.47075397858518,empty_10.exr_preview.png,53,56,interp,0,2,
434,2.507142857142857,-3.35,0.064,1.5707963267948966,0.0,0.0,48.94593548469777,mars_10.exr_preview.png,53,56,interp,0,3,
435,2.492857142857143,-3.35,0.064,1.5707963267948966,0.0,0.0,297.38308034028074,snowy_mountains_30.exr_preview.png,53,56,interp,0,4,
436,2.4785714285714286,-3.35,0.064,1.5707963267948966,0.0,0.0,102.85245937324046,cirrus_70.exr_preview.png,53,56,interp,0,5,
437,2.4642857142857144,-3.35,0.064,1.5707963267948966,0.0,0.0,82.323818454102,empty_10.exr_preview.png,53,56,interp,0,6,
438,2.564285714285714,-3.35,0.064,1.5707963267948966,0.0,0.0,99.63291945582135,cloudy_10.exr_preview.png,53,154,interp,1,1,
439,2.5785714285714283,-3.35,0.064,1.5707963267948966,0.0,0.0,228.69309415298395,cirrus_10.exr_preview.png,53,154,interp,1,2,
440,2.5928571428571425,-3.35,0.064,1.5707963267948966,0.0,0.0,92.53397524284665,cirrus_70.exr_preview.png,53,154,interp,1,3,
441,2.607142857142857,-3.35,0.064,1.5707963267948966,0.0,0.0,94.22308265196807,empty_5.exr_preview.png,53,154,interp,1,4,
442,2.6214285714285714,-3.35,0.064,1.5707963267948966,0.0,0.0,92.46980426114467,cirrus_70.exr_preview.png,53,154,interp,1,5,
443,2.6357142857142857,-3.35,0.064,1.5707963267948966,0.0,0.0,40.93783874804166,hazy_mountains_70.exr_preview.png,53,154,interp,1,6,
444,2.55,-3.75,0.064,1.5707963267948966,0.0,0.0,312.7296149865776,altocumulus_10.exr_preview.png,54,-1,self,-1,-1,
445,2.564285714285714,-3.75,0.064,1.5707963267948966,0.0,0.0,156.27892417854451,mars_70.exr_preview.png,54,132,interp,0,1,
446,2.5785714285714283,-3.75,0.064,1.5707963267948966,0.0,0.0,71.80893302120535,empty_5.exr_preview.png,54,132,interp,0,2,
447,2.5928571428571425,-3.75,0.064,1.5707963267948966,0.0,0.0,124.2483906859086,clear_mountains_70.exr_preview.png,54,132,interp,0,3,
448,2.607142857142857,-3.75,0.064,1.5707963267948966,0.0,0.0,207.41392575195698,clear_10.exr_preview.png,54,132,interp,0,4,
449,2.6214285714285714,-3.75,0.064,1.5707963267948966,0.0,0.0,168.42399034006533,cumulus_10.exr_preview.png,54,132,interp,0,5,
450,2.6357142857142857,-3.75,0.064,1.5707963267948966,0.0,0.0,113.3896332892844,snowy_mountains_10.exr_preview.png,54,132,interp,0,6,
451,2.5357142857142856,-3.75,0.064,1.5707963267948966,0.0,0.0,56.68674424237754,cirrus_10.exr_preview.png,54,136,interp,1,1,
452,2.5214285714285714,-3.75,0.064,1.5707963267948966,0.0,0.0,250.51200384943843,cirrus_70.exr_preview.png,54,136,interp,1,2,
453,2.507142857142857,-3.75,0.064,1.5707963267948966,0.0,0.0,171.7258088623321,Hazy_mountains_10.exr_preview.png,54,136,interp,1,3,
454,2.492857142857143,-3.75,0.064,1.5707963267948966,0.0,0.0,271.35362023901257,hazy_mountains_70.exr_preview.png,54,136,interp,1,4,
455,2.4785714285714286,-3.75,0.064,1.5707963267948966,0.0,0.0,319.95970834218076,clear_mountains_70.exr_preview.png,54,136,interp,1,5,
456,2.4642857142857144,-3.75,0.064,1.5707963267948966,0.0,0.0,104.04867301606,cumulus_70.exr_preview.png,54,136,interp,1,6,
457,2.55,-3.95,0.064,1.5707963267948966,0.0,0.0,357.8031128586069,clear_mountains_70.exr_preview.png,55,-1,self,-1,-1,
458,2.564285714285714,-3.95,0.064,1.5707963267948966,0.0,0.0,7.443644327166941,clear_mountains_70.exr_preview.png,55,133,interp,0,1,
459,2.5785714285714283,-3.95,0.064,1.5707963267948966,0.0,0.0,290.62315692309437,empty_10.exr_preview.png,55,133,interp,0,2,
460,2.5928571428571425,-3.95,0.064,1.5707963267948966,0.0,0.0,101.14960803773062,clear_70.exr_preview.png,55,133,interp,0,3,
461,2.607142857142857,-3.95,0.064,1.5707963267948966,0.0,0.0,147.42843057370396,altocumulus_10.exr_preview.png,55,133,interp,0,4,
462,2.6214285714285714,-3.95,0.064,1.5707963267948966,0.0,0.0,57.893139373275055,above_ocean_70.exr_preview.png,55,133,interp,0,5,
463,2.6357142857142857,-3.95,0.064,1.5707963267948966,0.0,0.0,233.24674452670132,empty_10.exr_preview.png,55,133,interp,0,6,
464,2.5357142857142856,-3.95,0.064,1.5707963267948966,0.0,0.0,222.1052880508183,altocumulus_10.exr_preview.png,55,137,interp,1,1,
465,2.5214285714285714,-3.95,0.064,1.5707963267948966,0.0,0.0,106.11422634998893,cumulus_10.exr_preview.png,55,137,interp,1,2,
466,2.507142857142857,-3.95,0.064,1.5707963267948966,0.0,0.0,274.29664877445015,snowy_mountains_10.exr_preview.png,55,137,interp,1,3,
467,2.492857142857143,-3.95,0.064,1.5707963267948966,0.0,0.0,194.4267312306141,clear_mountains_10.exr_preview.png,55,137,interp,1,4,
468,2.4785714285714286,-3.95,0.064,1.5707963267948966,0.0,0.0,208.4328469805015,cirrus_70.exr_preview.png,55,137,interp,1,5,
469,2.4642857142857144,-3.95,0.064,1.5707963267948966,0.0,0.0,103.58352550578402,mars_70.exr_preview.png,55,137,interp,1,6,
470,2.45,-3.35,0.064,1.5707963267948966,0.0,0.0,327.94194288649174,Hazy_mountains_10.exr_preview.png,56,-1,self,-1,-1,
471,2.435714285714286,-3.35,0.064,1.5707963267948966,0.0,0.0,200.33770148426342,clear_10.exr_preview.png,56,58,interp,0,1,
472,2.4214285714285717,-3.35,0.064,1.5707963267948966,0.0,0.0,28.54717654813232,snowy_mountains_30.exr_preview.png,56,58,interp,0,2,
473,2.4071428571428575,-3.35,0.064,1.5707963267948966,0.0,0.0,333.5695426554672,empty_5.exr_preview.png,56,58,interp,0,3,
474,2.392857142857143,-3.35,0.064,1.5707963267948966,0.0,0.0,290.5454606996931,empty_10.exr_preview.png,56,58,interp,0,4,
475,2.3785714285714286,-3.35,0.064,1.5707963267948966,0.0,0.0,229.08632668662403,mars_70.exr_preview.png,56,58,interp,0,5,
476,2.3642857142857143,-3.35,0.064,1.5707963267948966,0.0,0.0,268.38519654930235,snowy_mountains_10.exr_preview.png,56,58,interp,0,6,
477,2.45,-3.85,0.064,1.5707963267948966,0.0,0.0,74.10034151771178,cloudy_10.exr_preview.png,57,-1,self,-1,-1,
478,2.45,-3.835714285714286,0.064,1.5707963267948966,0.0,0.0,100.18746042627697,mars_70.exr_preview.png,57,136,interp,0,1,
479,2.45,-3.8214285714285716,0.064,1.5707963267948966,0.0,0.0,251.2639507631337,clear_mountains_10.exr_preview.png,57,136,interp,0,2,
480,2.45,-3.8071428571428574,0.064,1.5707963267948966,0.0,0.0,311.27870311886375,mars_10.exr_preview.png,57,136,interp,0,3,
481,2.45,-3.7928571428571427,0.064,1.5707963267948966,0.0,0.0,190.84599117231988,above_ocean_70.exr_preview.png,57,136,interp,0,4,
482,2.45,-3.7785714285714285,0.064,1.5707963267948966,0.0,0.0,11.697913681673292,clear_mountains_70.exr_preview.png,57,136,interp,0,5,
483,2.45,-3.7642857142857142,0.064,1.5707963267948966,0.0,0.0,327.5765034681891,cumulus_10.exr_preview.png,57,136,interp,0,6,
484,2.45,-3.8642857142857143,0.064,1.5707963267948966,0.0,0.0,341.44436018239884,cirrus_70.exr_preview.png,57,137,interp,1,1,
485,2.45,-3.8785714285714286,0.064,1.5707963267948966,0.0,0.0,185.50368369388144,mars_10.exr_preview.png,57,137,interp,1,2,
486,2.45,-3.892857142857143,0.064,1.5707963267948966,0.0,0.0,2.737824585360298,snowy_mountains_10.exr_preview.png,57,137,interp,1,3,
487,2.45,-3.9071428571428575,0.064,1.5707963267948966,0.0,0.0,51.29202840930216,cirrus_70.exr_preview.png,57,137,interp,1,4,
488,2.45,-3.9214285714285717,0.064,1.5707963267948966,0.0,0.0,105.48244484331073,empty_5.exr_preview.png,57,137,interp,1,5,
489,2.45,-3.935714285714286,0.064,1.5707963267948966,0.0,0.0,80.84453893122026,above_ocean_10.exr_preview.png,57,137,interp,1,6,
490,2.35,-3.35,0.064,1.5707963267948966,0.0,0.0,36.71413728757898,empty_5.exr_preview.png,58,-1,self,-1,-1,
491,2.335714285714286,-3.35,0.064,1.5707963267948966,0.0,0.0,42.39662187627892,clear_10.exr_preview.png,58,61,interp,0,1,
492,2.3214285714285716,-3.35,0.064,1.5707963267948966,0.0,0.0,181.86438525907505,mars_10.exr_preview.png,58,61,interp,0,2,
493,2.3071428571428574,-3.35,0.064,1.5707963267948966,0.0,0.0,226.64260800831778,empty_10.exr_preview.png,58,61,interp,0,3,
494,2.2928571428571427,-3.35,0.064,1.5707963267948966,0.0,0.0,35.32038975304118,clear_70.exr_preview.png,58,61,interp,0,4,
495,2.2785714285714285,-3.35,0.064,1.5707963267948966,0.0,0.0,286.01026348218556,Hazy_mountains_10.exr_preview.png,58,61,interp,0,5,
496,2.2642857142857142,-3.35,0.064,1.5707963267948966,0.0,0.0,30.56682297434943,Hazy_mountains_10.exr_preview.png,58,61,interp,0,6,
497,2.35,-3.75,0.064,1.5707963267948966,0.0,0.0,197.13930690170614,empty_70.exr_preview.png,59,-1,self,-1,-1,
498,2.335714285714286,-3.75,0.064,1.5707963267948966,0.0,0.0,56.91696565777331,clear_10.exr_preview.png,59,62,interp,0,1,
499,2.3214285714285716,-3.75,0.064,1.5707963267948966,0.0,0.0,358.414995548918,Hazy_mountains_10.exr_preview.png,59,62,interp,0,2,
500,2.3071428571428574,-3.75,0.064,1.5707963267948966,0.0,0.0,180.10118047889236,altocumulus_70.exr_preview.png,59,62,interp,0,3,
501,2.2928571428571427,-3.75,0.064,1.5707963267948966,0.0,0.0,23.90511408566329,altocumulus_10.exr_preview.png,59,62,interp,0,4,
502,2.2785714285714285,-3.75,0.064,1.5707963267948966,0.0,0.0,229.72951863849093,above_ocean_10.exr_preview.png,59,62,interp,0,5,
503,2.2642857142857142,-3.75,0.064,1.5707963267948966,0.0,0.0,161.8654264668703,empty_70.exr_preview.png,59,62,interp,0,6,
504,2.3642857142857143,-3.75,0.064,1.5707963267948966,0.0,0.0,245.01883094338987,mars_10.exr_preview.png,59,136,interp,1,1,
505,2.3785714285714286,-3.75,0.064,1.5707963267948966,0.0,0.0,119.99911818638988,cirrus_10.exr_preview.png,59,136,interp,1,2,
506,2.392857142857143,-3.75,0.064,1.5707963267948966,0.0,0.0,224.74475497677852,empty_70.exr_preview.png,59,136,interp,1,3,
507,2.4071428571428575,-3.75,0.064,1.5707963267948966,0.0,0.0,297.62031632814745,above_ocean_10.exr_preview.png,59,136,interp,1,4,
508,2.4214285714285717,-3.75,0.064,1.5707963267948966,0.0,0.0,187.72731726538518,clear_10.exr_preview.png,59,136,interp,1,5,
509,2.435714285714286,-3.75,0.064,1.5707963267948966,0.0,0.0,285.80879776358773,cumulus_10.exr_preview.png,59,136,interp,1,6,
510,2.35,-3.95,0.064,1.5707963267948966,0.0,0.0,54.16027869447795,clear_10.exr_preview.png,60,-1,self,-1,-1,
511,2.335714285714286,-3.95,0.064,1.5707963267948966,0.0,0.0,149.80875245631017,hazy_mountains_70.exr_preview.png,60,63,interp,0,1,
512,2.3214285714285716,-3.95,0.064,1.5707963267948966,0.0,0.0,254.0248568334382,empty_10.exr_preview.png,60,63,interp,0,2,
513,2.3071428571428574,-3.95,0.064,1.5707963267948966,0.0,0.0,256.87109036032484,altocumulus_70.exr_preview.png,60,63,interp,0,3,
514,2.2928571428571427,-3.95,0.064,1.5707963267948966,0.0,0.0,9.88877937658502,hazy_mountains_70.exr_preview.png,60,63,interp,0,4,
515,2.2785714285714285,-3.95,0.064,1.5707963267948966,0.0,0.0,131.85410828940806,cirrus_10.exr_preview.png,60,63,interp,0,5,
516,2.2642857142857142,-3.95,0.064,1.5707963267948966,0.0,0.0,18.061829316132105,altocumulus_10.exr_preview.png,60,63,interp,0,6,
517,2.3642857142857143,-3.95,0.064,1.5707963267948966,0.0,0.0,232.60150492547407,empty_5.exr_preview.png,60,137,interp,1,1,
518,2.3785714285714286,-3.95,0.064,1.5707963267948966,0.0,0.0,11.825505781965639,cirrus_10.exr_preview.png,60,137,interp,1,2,
519,2.392857142857143,-3.95,0.064,1.5707963267948966,0.0,0.0,303.1370087409358,empty_70.exr_preview.png,60,137,interp,1,3,
520,2.4071428571428575,-3.95,0.064,1.5707963267948966,0.0,0.0,249.4080741312568,above_ocean_70.exr_preview.png,60,137,interp,1,4,
521,2.4214285714285717,-3.95,0.064,1.5707963267948966,0.0,0.0,216.2114830974443,altocumulus_70.exr_preview.png,60,137,interp,1,5,
522,2.435714285714286,-3.95,0.064,1.5707963267948966,0.0,0.0,165.2941379600846,cirrus_70.exr_preview.png,60,137,interp,1,6,
523,2.25,-3.35,0.064,1.5707963267948966,0.0,0.0,230.61735897938246,cumulus_10.exr_preview.png,61,-1,self,-1,-1,
524,2.2357142857142858,-3.35,0.064,1.5707963267948966,0.0,0.0,331.57614643047503,empty_10.exr_preview.png,61,138,interp,0,1,
525,2.2214285714285715,-3.35,0.064,1.5707963267948966,0.0,0.0,97.32564980232969,altocumulus_10.exr_preview.png,61,138,interp,0,2,
526,2.2071428571428573,-3.35,0.064,1.5707963267948966,0.0,0.0,109.08122197806816,cloudy_70.exr_preview.png,61,138,interp,0,3,
527,2.1928571428571426,-3.35,0.064,1.5707963267948966,0.0,0.0,237.51502543884357,cumulus_10.exr_preview.png,61,138,interp,0,4,
528,2.1785714285714284,-3.35,0.064,1.5707963267948966,0.0,0.0,330.0856634792602,snowy_mountains_30.exr_preview.png,61,138,interp,0,5,
529,2.164285714285714,-3.35,0.064,1.5707963267948966,0.0,0.0,276.2521078457874,empty_10.exr_preview.png,61,138,interp,0,6,
530,2.25,-3.75,0.064,1.5707963267948966,0.0,0.0,159.70373160632795,cirrus_70.exr_preview.png,62,-1,self,-1,-1,
531,2.2357142857142858,-3.75,0.064,1.5707963267948966,0.0,0.0,92.30061618411325,clear_70.exr_preview.png,62,139,interp,0,1,
532,2.2214285714285715,-3.75,0.064,1.5707963267948966,0.0,0.0,149.01064269774352,empty_70.exr_preview.png,62,139,interp,0,2,
533,2.2071428571428573,-3.75,0.064,1.5707963267948966,0.0,0.0,255.2467707886556,empty_10.exr_preview.png,62,139,interp,0,3,
534,2.1928571428571426,-3.75,0.064,1.5707963267948966,0.0,0.0,332.68031611417996,mars_70.exr_preview.png,62,139,interp,0,4,
535,2.1785714285714284,-3.75,0.064,1.5707963267948966,0.0,0.0,167.8236478031514,empty_70.exr_preview.png,62,139,interp,0,5,
536,2.164285714285714,-3.75,0.064,1.5707963267948966,0.0,0.0,299.4302727158406,above_ocean_10.exr_preview.png,62,139,interp,0,6,
537,2.25,-3.95,0.064,1.5707963267948966,0.0,0.0,125.83607099249839,clear_mountains_10.exr_preview.png,63,-1,self,-1,-1,
538,2.2357142857142858,-3.95,0.064,1.5707963267948966,0.0,0.0,153.6714004526782,empty_70.exr_preview.png,63,140,interp,0,1,
539,2.2214285714285715,-3.95,0.064,1.5707963267948966,0.0,0.0,56.17662884560411,empty_5.exr_preview.png,63,140,interp,0,2,
540,2.2071428571428573,-3.95,0.064,1.5707963267948966,0.0,0.0,129.78869824195917,mars_10.exr_preview.png,63,140,interp,0,3,
541,2.1928571428571426,-3.95,0.064,1.5707963267948966,0.0,0.0,35.5122040210313,snowy_mountains_30.exr_preview.png,63,140,interp,0,4,
542,2.1785714285714284,-3.95,0.064,1.5707963267948966,0.0,0.0,208.49580829769153,empty_70.exr_preview.png,63,140,interp,0,5,
543,2.164285714285714,-3.95,0.064,1.5707963267948966,0.0,0.0,269.49624518594965,mars_10.exr_preview.png,63,140,interp,0,6,
544,2.25,-4.85,0.064,1.5707963267948966,0.0,0.0,97.25219856952609,clear_10.exr_preview.png,64,-1,self,-1,-1,
545,2.2357142857142858,-4.85,0.064,1.5707963267948966,0.0,0.0,74.98951669800704,mars_70.exr_preview.png,64,141,interp,0,1,
546,2.2214285714285715,-4.85,0.064,1.5707963267948966,0.0,0.0,22.63456545742904,cirrus_70.exr_preview.png,64,141,interp,0,2,
547,2.2071428571428573,-4.85,0.064,1.5707963267948966,0.0,0.0,359.76108517440895,Hazy_mountains_10.exr_preview.png,64,141,interp,0,3,
548,2.1928571428571426,-4.85,0.064,1.5707963267948966,0.0,0.0,35.66325909990727,cloudy_10.exr_preview.png,64,141,interp,0,4,
549,2.1785714285714284,-4.85,0.064,1.5707963267948966,0.0,0.0,120.84766108833101,clear_10.exr_preview.png,64,141,interp,0,5,
550,2.164285714285714,-4.85,0.064,1.5707963267948966,0.0,0.0,160.96700675129475,clear_mountains_10.exr_preview.png,64,141,interp,0,6,
551,2.15,-3.45,0.064,1.5707963267948966,0.0,0.0,346.65472256486095,snowy_mountains_30.exr_preview.png,65,-1,self,-1,-1,
552,2.15,-3.4642857142857144,0.064,1.5707963267948966,0.0,0.0,177.20699457434444,cumulus_70.exr_preview.png,65,66,interp,0,1,
553,2.15,-3.4785714285714286,0.064,1.5707963267948966,0.0,0.0,356.4759366942556,above_ocean_10.exr_preview.png,65,66,interp,0,2,
554,2.15,-3.492857142857143,0.064,1.5707963267948966,0.0,0.0,310.5805832752061,cirrus_70.exr_preview.png,65,66,interp,0,3,
555,2.15,-3.507142857142857,0.064,1.5707963267948966,0.0,0.0,191.04675401365924,clear_10.exr_preview.png,65,66,interp,0,4,
556,2.15,-3.5214285714285714,0.064,1.5707963267948966,0.0,0.0,201.33531406334572,empty_10.exr_preview.png,65,66,interp,0,5,
557,2.15,-3.5357142857142856,0.064,1.5707963267948966,0.0,0.0,304.26935561248115,above_ocean_10.exr_preview.png,65,66,interp,0,6,
558,2.15,-3.435714285714286,0.064,1.5707963267948966,0.0,0.0,10.7396980841208,cirrus_70.exr_preview.png,65,138,interp,1,1,
559,2.15,-3.4214285714285717,0.064,1.5707963267948966,0.0,0.0,357.25384137766457,empty_70.exr_preview.png,65,138,interp,1,2,
560,2.15,-3.4071428571428575,0.064,1.5707963267948966,0.0,0.0,22.332997502455655,clear_mountains_10.exr_preview.png,65,138,interp,1,3,
561,2.15,-3.392857142857143,0.064,1.5707963267948966,0.0,0.0,342.69106182140877,above_ocean_10.exr_preview.png,65,138,interp,1,4,
562,2.15,-3.3785714285714286,0.064,1.5707963267948966,0.0,0.0,13.339592755243505,mars_70.exr_preview.png,65,138,interp,1,5,
563,2.15,-3.3642857142857143,0.064,1.5707963267948966,0.0,0.0,4.899950196559755,above_ocean_70.exr_preview.png,65,138,interp,1,6,
564,2.15,-3.55,0.064,1.5707963267948966,0.0,0.0,201.29913002130573,empty_10.exr_preview.png,66,-1,self,-1,-1,
565,2.15,-3.564285714285714,0.064,1.5707963267948966,0.0,0.0,153.54847730761088,altocumulus_70.exr_preview.png,66,67,interp,0,1,
566,2.15,-3.5785714285714283,0.064,1.5707963267948966,0.0,0.0,197.78486775891372,cumulus_10.exr_preview.png,66,67,interp,0,2,
567,2.15,-3.5928571428571425,0.064,1.5707963267948966,0.0,0.0,38.73185827685405,cumulus_70.exr_preview.png,66,67,interp,0,3,
568,2.15,-3.607142857142857,0.064,1.5707963267948966,0.0,0.0,328.3224583416594,altocumulus_70.exr_preview.png,66,67,interp,0,4,
569,2.15,-3.6214285714285714,0.064,1.5707963267948966,0.0,0.0,203.49634892891714,cumulus_70.exr_preview.png,66,67,interp,0,5,
570,2.15,-3.6357142857142857,0.064,1.5707963267948966,0.0,0.0,269.79104069915144,altocumulus_70.exr_preview.png,66,67,interp,0,6,
571,2.15,-3.65,0.064,1.5707963267948966,0.0,0.0,33.37055774137635,cumulus_70.exr_preview.png,67,-1,self,-1,-1,
572,2.15,-3.664285714285714,0.064,1.5707963267948966,0.0,0.0,281.20319477524737,cumulus_10.exr_preview.png,67,139,interp,0,1,
573,2.15,-3.6785714285714284,0.064,1.5707963267948966,0.0,0.0,216.13559372123808,cloudy_70.exr_preview.png,67,139,interp,0,2,
574,2.15,-3.6928571428571426,0.064,1.5707963267948966,0.0,0.0,246.96247020498387,altocumulus_10.exr_preview.png,67,139,interp,0,3,
575,2.15,-3.7071428571428573,0.064,1.5707963267948966,0.0,0.0,348.29963037639783,altocumulus_10.exr_preview.png,67,139,interp,0,4,
576,2.15,-3.7214285714285715,0.064,1.5707963267948966,0.0,0.0,84.94189959095205,cumulus_70.exr_preview.png,67,139,interp,0,5,
577,2.15,-3.7357142857142858,0.064,1.5707963267948966,0.0,0.0,62.70209994488703,empty_5.exr_preview.png,67,139,interp,0,6,
578,2.15,-3.85,0.064,1.5707963267948966,0.0,0.0,94.02815366456316,Hazy_mountains_10.exr_preview.png,68,-1,self,-1,-1,
579,2.15,-3.835714285714286,0.064,1.5707963267948966,0.0,0.0,32.98240951653189,cirrus_70.exr_preview.png,68,139,interp,0,1,
580,2.15,-3.8214285714285716,0.064,1.5707963267948966,0.0,0.0,199.32868909036037,cloudy_70.exr_preview.png,68,139,interp,0,2,
581,2.15,-3.8071428571428574,0.064,1.5707963267948966,0.0,0.0,216.85288250626743,clear_mountains_10.exr_preview.png,68,139,interp,0,3,
582,2.15,-3.7928571428571427,0.064,1.5707963267948966,0.0,0.0,359.11401751983334,clear_70.exr_preview.png,68,139,interp,0,4,
